"X","Flux","Site","Date","MMDD","group_date","year","monthnoyear","month","dayofyear","day","Primkey"
39,49.9310256123514,"DUNE",2018-02-02,"0202","winter_2018",2018,1,"022018",32,"02","DUNE2018-02-02"
40,219.188075089928,"DUNE",2018-02-02,"0202","winter_2018",2018,1,"022018",32,"02","DUNE2018-02-02"
41,652.163303740454,"DUNE",2018-02-02,"0202","winter_2018",2018,1,"022018",32,"02","DUNE2018-02-02"
42,141.41403376665,"DUNE",2018-02-02,"0202","winter_2018",2018,1,"022018",32,"02","DUNE2018-02-02"
43,436.353166982403,"DUNE",2018-02-02,"0202","winter_2018",2018,1,"022018",32,"02","DUNE2018-02-02"
44,2.47424448825263,"GRASS",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","GRASS2018-03-01"
45,1.06374623729554,"GRASS",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","GRASS2018-03-01"
46,148.525735836606,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
47,230.764237063055,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
48,42.489296075197,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
49,1.26067641499124,"GRASS",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","GRASS2018-03-01"
50,48.191291541461,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
51,69.0416291049383,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
52,480.816562676276,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
53,1.35426410560225,"BOER",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","BOER2018-03-27"
54,174.975065671226,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
55,9.01046744343109,"BOER",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","BOER2018-03-27"
56,159.531945800036,"DUNE",2018-03-01,"0301","winter_2018",2018,2,"032018",60,"01","DUNE2018-03-01"
57,9.91892900670663,"GRASS",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","GRASS2018-03-27"
58,3.09756242630226,"GRASS",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","GRASS2018-03-27"
59,2.71836699230693,"GRASS",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","GRASS2018-03-27"
60,5.68640238406252,"GRASS",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","GRASS2018-03-27"
61,481.633887948273,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
62,311.794398195092,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
63,748.339431949307,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
64,708.373321988076,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
65,971.270148372526,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
66,1178.42631545526,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
67,577.851877117058,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
68,112.626297613753,"DUNE",2018-03-27,"0327","spring_2018",2018,3,"032018",86,"27","DUNE2018-03-27"
69,4.35190791352276,"BOER",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","BOER2018-04-18"
70,5.32017813016862,"BOER",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","BOER2018-04-18"
71,8.13286897614435,"GRASS",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","GRASS2018-04-18"
72,3.29215863868904,"BOER",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","BOER2018-04-18"
73,8.20281000016795,"BOER",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","BOER2018-04-18"
74,3.41028704870237,"GRASS",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","GRASS2018-04-18"
75,101.986269257688,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
76,5.43932831536306,"GRASS",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","GRASS2018-04-18"
77,457.463255742399,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
78,242.01000352303,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
79,670.390908034246,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
80,391.984049613981,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
81,6.03670292582025,"BOER",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","BOER2018-05-14"
82,829.740540247245,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
83,1.08182537124783,"BOER",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","BOER2018-05-14"
84,968.617310723997,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
85,1952.50032283977,"DUNE",2018-04-18,"0418","spring_2018",2018,4,"042018",108,"18","DUNE2018-04-18"
86,0.441234508830925,"BOER",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","BOER2018-05-14"
87,1.192289624873,"GRASS",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","GRASS2018-05-14"
88,2.05079890443478,"GRASS",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","GRASS2018-05-14"
89,390.891938444156,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
90,606.314649141063,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
91,2.84490336119401,"GRASS",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","GRASS2018-05-14"
92,44.6066000140833,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
93,1.75856671632314,"GRASS",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","GRASS2018-05-14"
94,135.87377709155,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
95,2.2811945290412,"GRASS",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","GRASS2018-05-14"
96,103.157286996186,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
97,426.747188691833,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
98,300.399199225428,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
99,147.925892413374,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
100,49.2779572910926,"DUNE",2018-05-14,"0514","spring_2018",2018,4,"052018",134,"14","DUNE2018-05-14"
101,3.26110142870342,"BOER",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","BOER2018-06-04"
102,0.917925443777998,"BOER",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","BOER2018-06-04"
103,1.63687284411009,"BOER",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","BOER2018-06-04"
104,4.09749126368548,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
105,9.14490286058674,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
106,12.6427131310511,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
107,53.5101847156316,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
108,125.198039209153,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
109,33.9797839441319,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
110,13.1626546042273,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
111,60.5408955573902,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
112,51.1522533935026,"DUNE",2018-06-04,"0604","spring_2018",2018,5,"062018",155,"04","DUNE2018-06-04"
113,0.996450737091625,"BOER",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","BOER2018-06-27"
114,1.37855856407611,"GRASS",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","GRASS2018-06-27"
115,1.17390051511515,"BOER",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","BOER2018-06-27"
116,1.92218674318977,"GRASS",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","GRASS2018-06-27"
117,4.87172613955939,"GRASS",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","GRASS2018-06-27"
118,0.727886211697345,"BOER",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","BOER2018-06-27"
119,35.0337533487451,"DUNE",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","DUNE2018-06-27"
120,21.38778778169,"DUNE",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","DUNE2018-06-27"
121,38.5771049967282,"DUNE",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","DUNE2018-06-27"
122,23.8483253542095,"DUNE",2018-06-27,"0627","summer_2018",2018,6,"062018",178,"27","DUNE2018-06-27"
123,0.722362976843286,"BOER",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","BOER2018-07-25"
124,0.667669325290153,"BOER",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","BOER2018-07-25"
125,0.475542690126798,"BOER",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","BOER2018-07-25"
126,0.422727139656104,"BOER",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","BOER2018-07-25"
127,48.346465933409,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
128,14.5879726555918,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
129,15.0963112770632,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
130,22.1105840620314,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
131,113.703463202343,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
132,0.880071725569433,"BOER",2018-08-24,"0824","summer_2018",2018,8,"082018",236,"24","BOER2018-08-24"
133,15.794171579711,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
134,107.722657339836,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
135,78.3119561625961,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
136,4.13978252463534,"BOER",2018-08-24,"0824","summer_2018",2018,8,"082018",236,"24","BOER2018-08-24"
137,30.0820240641757,"DUNE",2018-07-25,"0725","summer_2018",2018,7,"072018",206,"25","DUNE2018-07-25"
138,1.29499504927193,"GRASS",2018-08-27,"0827","summer_2018",2018,8,"082018",239,"27","GRASS2018-08-27"
139,2.84695851388214,"GRASS",2018-08-27,"0827","summer_2018",2018,8,"082018",239,"27","GRASS2018-08-27"
140,54.631162218071,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
141,20.7816914979027,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
142,5.11657044909933,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
143,12.742422969175,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
144,11.2519187533908,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
145,8.98444939391947,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
146,5.59324420169141,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
147,1.64930598222231,"GRASS",2018-08-27,"0827","summer_2018",2018,8,"082018",239,"27","GRASS2018-08-27"
148,2.07473358777946,"GRASS",2018-08-27,"0827","summer_2018",2018,8,"082018",239,"27","GRASS2018-08-27"
149,21.7082206153954,"DUNE",2018-08-31,"0831","summer_2018",2018,8,"082018",243,"31","DUNE2018-08-31"
150,14.8485941948427,"DUNE",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","DUNE2018-12-03"
151,1.65081386579853,"GRASS",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","GRASS2018-12-03"
152,25.1936521338481,"DUNE",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","DUNE2018-12-03"
153,1.50400662829387,"GRASS",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","GRASS2018-12-03"
154,0.676307328743011,"GRASS",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","GRASS2018-12-03"
155,1.9453497223203,"GRASS",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","GRASS2018-12-03"
156,3.44548036047271,"GRASS",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","GRASS2018-12-03"
157,1.25018799017724,"BOER",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","BOER2019-02-06"
158,1.86542737825022,"BOER",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","BOER2019-02-06"
159,20.7806735689405,"DUNE",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","DUNE2018-12-03"
160,0.296189977464396,"BOER",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","BOER2019-02-06"
161,93.2108883642414,"DUNE",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","DUNE2018-12-03"
162,0.551580228773005,"BOER",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","BOER2019-02-06"
163,60.2051058937704,"DUNE",2018-12-03,"1203","fall_2018",2018,11,"122018",337,"03","DUNE2018-12-03"
164,3.22071062642784,"GRASS",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","GRASS2019-02-06"
165,0.825271662398981,"BOER",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","BOER2019-02-06"
166,0.743788443580186,"GRASS",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","GRASS2019-02-06"
167,4.49407579674026,"GRASS",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","GRASS2019-02-06"
168,3.80339011994459,"GRASS",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","GRASS2019-02-06"
169,58.711424880842,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
170,44.5891319567725,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
171,54.9201298166021,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
172,37.6821833839995,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
173,214.260940550363,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
174,2.91002405380987,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
175,1.71956013784468,"GRASS",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","GRASS2019-02-06"
176,101.490254059951,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
177,63.2225341009832,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
178,1.6931763602392,"BOER",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","BOER2019-03-06"
179,3.36307505613411,"BOER",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","BOER2019-03-06"
180,64.3049619253386,"DUNE",2019-02-06,"0206","winter_2019",2019,1,"022019",36,"06","DUNE2019-02-06"
181,19.5355283460572,"BOER",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","BOER2019-03-06"
182,10.2994080580409,"BOER",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","BOER2019-03-06"
183,3.82063188670227,"BOER",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","BOER2019-03-06"
184,2.72751722898054,"BOER",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","BOER2019-03-06"
185,228.267880264632,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
186,53.4982700444259,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
187,9.8095574492506,"GRASS",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","GRASS2019-03-06"
188,642.170783328202,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
189,405.795127107741,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
190,1147.00833751112,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
191,519.186166249871,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
192,186.153811994056,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
193,106.319009928869,"BOER",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","BOER2019-04-02"
194,475.465030816709,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
195,17.4929675073632,"DUNE",2019-03-06,"0306","winter_2019",2019,2,"032019",65,"06","DUNE2019-03-06"
196,9.35356144131168,"GRASS",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","GRASS2019-04-02"
197,20.4211796624515,"BOER",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","BOER2019-04-02"
198,49.6951750679877,"GRASS",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","GRASS2019-04-02"
199,203.368032452679,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
200,955.001485433619,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
201,4479.44898916335,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
202,2340.05928938386,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
203,779.000707441373,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
204,151.583892056598,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
205,8.13679339089844,"GRASS",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","GRASS2019-04-02"
206,1578.69122454311,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
207,1240.17613274894,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
208,6.26222560240146,"BOER",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","BOER2019-04-25"
209,1617.47569453944,"DUNE",2019-04-02,"0402","spring_2019",2019,3,"042019",92,"02","DUNE2019-04-02"
210,43.301422068364,"BOER",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","BOER2019-04-25"
211,10.9670252864576,"BOER",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","BOER2019-04-25"
212,48.0504137724915,"BOER",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","BOER2019-04-25"
213,670.51121845672,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
214,6.93503643011224,"GRASS",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","GRASS2019-04-25"
215,34.3913260135361,"GRASS",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","GRASS2019-04-25"
216,226.544607475812,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
217,3231.6385128492,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
218,0.544874859926913,"BOER",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","BOER2019-05-14"
219,2072.04084850923,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
220,764.159545669214,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
221,2.61014310804251,"BOER",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","BOER2019-05-14"
222,4390.81073222464,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
223,1861.63001472645,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
224,80.0287907449276,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
225,4890.86446730296,"DUNE",2019-04-25,"0425","spring_2019",2019,4,"042019",115,"25","DUNE2019-04-25"
226,23.9758024011319,"BOER",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","BOER2019-05-14"
227,0.450875678546589,"BOER",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","BOER2019-05-14"
228,0.41928497468387,"BOER",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","BOER2019-05-14"
229,0.867023422288053,"BOER",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","BOER2019-05-14"
230,122.686212291975,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
231,2.78257088329461,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
232,49.9296795949632,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
233,13.0175630677806,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
234,8.5518753697717,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
235,3.42572789011744,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
236,72.7305874739709,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
237,50.3909873311037,"DUNE",2019-05-14,"0514","spring_2019",2019,4,"052019",134,"14","DUNE2019-05-14"
238,2.43871941398537,"GRASS",2019-06-25,"0625","summer_2019",2019,6,"062019",176,"25","GRASS2019-06-25"
